id,model_1,model_2,model_3,final_prediction,uncertainty_std
mp-1028441,1.478,1.5326,1.5147,1.5084333333333333,0.027834211562990832
mp-582060,-0.1458,0.8564,0.4837,0.39810000000000006,0.5065537779940052
mp-1080373,1.1014,1.6405,1.2681,1.3366666666666667,0.2760131216687594
mp-1627,0.506,0.4695,0.2035,0.393,0.16512343867543458
mp-1080298,1.1236,1.6355,1.3395,1.3662,0.2569923539718643
mp-1217121,0.4563,-0.114,-0.0657,0.0922,0.3162433082295971
mp-1545240,1.27,0.5428,1.5378,1.1168666666666667,0.514872424327943
mp-1023937,1.6707,1.1144,1.5024,1.4291666666666665,0.2852889120406423
mp-1209834,-0.3398,0.3884,1.1189,0.38916666666666666,0.7293503022096676
mp-850086,0.2765,0.1752,0.2223,0.22466666666666665,0.050691452270903964
mp-1213756,0.4457,-0.0612,0.257,0.21383333333333332,0.2561921609521519
mp-7819,-2.8397,-0.9735,-1.3233,-1.7121666666666666,0.9920123856753672
mp-656,0.877,1.1384,1.4884,1.1679333333333333,0.30676807743527246
mp-1184373,2.2006,-1.3399,1.1532,0.6713,1.8187786478843433
mp-16228,1.2429,1.1617,1.5957,1.333433333333333,0.2307297408946955
mp-1104504,0.4376,0.4564,0.1893,0.3611,0.14907981083969754
mp-21688,0.2845,0.1017,0.3656,0.2506,0.1351765882096452
mp-974469,0.6169,-0.5707,-0.6427,-0.19883333333333333,0.7073624624853466
mp-1080348,0.4113,1.3661,0.4262,0.7345333333333334,0.5470035130904859
mp-1018028,1.0696,0.5145,0.8657,0.8166000000000001,0.2807883722663744
mp-1023942,0.2371,0.0439,0.2682,0.18306666666666668,0.12152087612148513
mp-1080305,0.7388,1.1414,0.9118,0.9306666666666666,0.20196200962887384
mp-1189318,0.5586,1.0823,0.6275,0.7561333333333332,0.2845616336285223
mp-684963,-1.3021,0.4118,-0.1804,-0.3569,0.8704754390561517
mp-1220109,0.4209,0.4662,-0.0353,0.2839333333333333,0.27739045285181196
mp-13685,0.2933,0.1758,0.1748,0.21463333333333334,0.06812916653925345
mp-1080641,1.197,1.5634,1.5083,1.4229,0.1975654575071259
mp-12117,0.7237,0.7248,1.7109,1.0531333333333335,0.5696429086132235
mp-10027,-1.9295,0.4189,-0.6684,-0.7263333333333333,1.17527139135322
mp-554055,2.1302,0.802,1.1329,1.3550333333333333,0.6914016367736868
mp-1215543,0.5252,0.5807,2.1699,1.0919333333333334,0.9339588659750137
mp-1978391,0.3723,-0.8343,0.7847,0.10756666666666664,0.8413400343103455
mp-1023926,0.2394,0.0014,0.2597,0.1668333333333333,0.14362856029819882
mp-1080312,0.3617,1.0798,0.6412,0.6942333333333334,0.36197555626496847
mp-1245068,2.0191,2.069,1.4203,1.8361333333333334,0.36098548908970474
mp-1071269,0.47,-0.1623,0.7753,0.361,0.4782093579176384
mp-1080371,1.2663,1.544,1.6031,1.4711333333333332,0.1798352672123389
mp-555628,1.9801,1.9796,2.0927,2.0174666666666665,0.06515445750931641
mp-21410,-0.0658,0.0933,0.547,0.1915,0.317983317172458
mp-984597,-0.6647,0.2827,0.4806,0.03286666666666669,0.6121605535587321
mp-1068,0.0065,0.1949,0.5035,0.23496666666666666,0.2509108473807646
mp-1080635,0.9843,1.7442,1.3529,1.3604666666666667,0.3800065043302987
mp-1065583,0.7171,0.5784,0.699,0.6648333333333333,0.07539856320470124
mp-652044,0.5112,1.4539,1.1127,1.0259333333333334,0.47730196242350953
mp-1217429,-0.6595,0.124,-1.0324,-0.5226333333333333,0.5902241975159382
mp-1095493,0.2712,0.683,1.4472,0.8004666666666668,0.5967351282883666
mp-637631,0.8776,0.9571,1.1612,0.9986333333333333,0.14629081766581706
mp-2849,-4.8495,0.0956,0.8569,-1.299,3.0982950327559187
mp-1080306,0.6069,1.2807,1.0942,0.9939333333333332,0.3479104242952966
mp-1383615,1.209,0.2714,1.7284,1.0696,0.7384351833438058
mp-1216778,0.1822,0.4955,-0.0634,0.20476666666666665,0.28013254600873017
mp-1245034,2.09,2.1278,1.6849,1.9675666666666667,0.245525036062177
mp-491,1.1043,0.645,0.9745,0.9079333333333334,0.23677513242174175
mp-1028586,0.2524,0.0831,0.2587,0.1980666666666667,0.09961387118937469
mp-554829,1.9844,1.9812,2.0909,2.0188333333333333,0.06243206975051629
mp-2282,1.0232,0.2645,1.6356,0.9744333333333334,0.6868496511852745
mp-1244989,2.0038,2.0742,1.5751,1.8843666666666665,0.27013597193512257
mp-1099574,1.3547,1.951,1.6207,1.6421333333333334,0.2987272390213744
mp-1523643,0.1171,-0.2037,-0.2937,-0.12676666666666667,0.21593566943266537
mp-1205321,0.9476,0.2681,0.5155,0.5770666666666666,0.3439082775004599
mp-12779,0.3522,0.2886,0.1306,0.2571333333333334,0.11410194272374742
mp-510285,0.2607,-0.3886,-1.4268,-0.5182333333333333,0.8511860333283984
mp-1173507,0.3789,0.91,-0.2527,0.3454,0.5820734575635621
mp-782,-0.1611,0.167,-0.2328,-0.07563333333333333,0.21316290327665677
mp-10648,1.1676,0.1827,0.7649,0.7050666666666667,0.49516868169678635
mp-1205297,1.2375,1.4101,0.8355,1.1610333333333334,0.2948332636140863
mp-1080355,1.0589,1.55,1.5789,1.3959333333333335,0.2922368959138003
mp-1105026,0.2486,1.0986,1.4044,0.9171999999999999,0.598872173339186
mp-1021511,2.0678,0.659,0.8723,1.1997,0.7593236661661482
mp-2018369,0.973,1.2518,1.0644,1.0964,0.14212797050545684
mp-1223103,1.4249,1.7244,1.9357,1.695,0.256665989176595
mp-556853,-0.0457,0.0801,-2.3301,-0.7652333333333332,1.3566732006394662
mp-982385,0.3207,0.8849,1.0884,0.7646666666666667,0.3977220930918138
mp-976809,-0.3913,-1.5115,-1.3041,-1.0689666666666666,0.5959679297859352
mp-1226456,0.0192,0.2772,0.3306,0.209,0.16652603400069313
mp-820,0.3951,0.2158,0.9431,0.518,0.37890583262863614
mp-568488,0.2893,0.3206,0.3497,0.3198666666666667,0.030206676966083732
mp-20901,0.1026,0.7454,0.8132,0.5537333333333333,0.39216090235174306
mp-567525,0.3225,0.2808,0.8523,0.4852,0.3186008945373506
mp-574283,0.4446,0.5929,-1.4943,-0.15226666666666663,1.1645979234625714
mp-685047,0.3337,0.2565,-0.948,-0.11926666666666663,0.7187413744409968
mp-1184509,0.2794,0.5712,-1.3031,-0.1508333333333333,1.0085016922808474
mp-1184307,-0.499,0.0324,1.192,0.2418,0.8647291599107781
mp-556435,0.254,0.1184,0.3063,0.22623333333333337,0.09697857151625473
mp-32594,0.0535,0.6007,0.7041,0.4527666666666666,0.34961878286690107
mp-615366,0.0418,0.1366,0.4845,0.22096666666666667,0.23309681107499802
mp-1080310,0.4183,0.951,0.698,0.6890999999999999,0.26646149815686315
mp-1217358,0.2106,0.2642,0.3411,0.2719666666666667,0.06559575697660126
mp-9983,1.1299,-0.1888,0.6247,0.5219333333333332,0.6653293645506211
mp-1382,1.1282,1.1495,1.6275,1.3017333333333334,0.28232315408647113
mp-1101145,0.4005,-0.4186,-1.0688,-0.3623,0.7362661814860166
mp-1019253,-0.0148,0.984,1.0542,0.6744666666666667,0.5979535210476926
mp-655446,0.6513,0.0256,0.8885,0.5217999999999999,0.4457878306997623
mp-1546645,0.8104,0.8374,0.7939,0.8139,0.021960191255997744
