material_id,actual,predicted
mp-755263,0.0,0.7795717845904097
mp-1189023,0.0,0.732501295238095
mp-1226371,0.0,0.732501295238095
mp-1226456,0.0,0.732501295238095
mp-2832,0.0,0.732501295238095
mp-984712,0.0,0.7749848897759104
mp-27840,0.0,0.7639319431013429
mp-1104327,0.0,0.7152961285714282
mp-1226358,0.117899999999999,0.750689043101343
mp-696673,0.0,0.7445001811965807
mp-2189,0.0,0.8301235552059054
mp-604915,0.0,0.8301235552059054
mp-1009581,0.0,0.6549181404761905
mp-1061769,0.0,0.6549181404761905
mp-1399418,0.0,0.6549181404761905
mp-1407787,0.0,0.6549181404761905
mp-2750,0.0,0.4190521812409807
mp-1078012,0.0,0.4123668233044727
mp-570122,0.0,0.4123668233044727
mp-1226350,0.0,0.4100400896825392
mp-1226086,0.0,0.44436890266955215
mp-1213750,0.0,0.41787214552669505
mp-1213754,0.0,0.41787214552669505
mp-1213756,0.0,0.42998440266955235
mp-1008926,0.0,0.6400160619047613
mp-1009079,0.0,0.6400160619047613
mp-1079818,0.0,0.6400160619047613
mp-794,0.0,0.6400160619047613
mp-685055,0.0,0.38146497972013305
mp-540922,0.1806,0.36688209577644537
mp-31257,0.0,0.7920053881313129
mp-1210708,0.0,0.7195493056184009
mp-1627,0.0,0.8334287393217891
mp-1104577,0.0,0.7907727095598842
mp-1181164,0.0959,0.7907727095598842
mp-2164,0.0,0.7907727095598842
mp-673645,0.0,0.8055911405122654
mp-1018809,1.3361,1.456157388270063
mp-1023924,1.6605999999999992,1.456157388270063
mp-1023939,1.5539,1.456157388270063
mp-1025874,1.5093,1.456157388270063
mp-1027525,1.463999999999999,1.456157388270063
mp-1042086,0.0418,1.456157388270063
mp-1238797,0.0,1.456157388270063
mp-1405065,0.0,1.456157388270063
mp-1434,1.2042,1.456157388270063
mp-2815,1.464899999999999,1.456157388270063
mp-558544,0.0,1.456157388270063
mp-990083,0.0,1.456157388270063
mp-1239169,0.7267,1.2052119000665997
mp-1239183,0.014299999999999,1.2052119000665997
mp-1239203,0.0,1.2052119000665997
mp-1211453,0.215799999999999,1.3977191341630593
mp-568488,0.0,0.6628852096320346
mp-570170,0.0,0.6628852096320346
mp-743270,0.0,0.6628852096320346
mp-1206038,0.0,0.6375566741758237
mp-1181732,0.0,0.683301781060606
mp-21021,0.0,0.683301781060606
mp-299,0.0,0.6692002096320344
mp-638048,0.0,0.6692002096320344
mp-1186027,0.0,0.6923682646520145
mp-1018807,1.254399999999999,0.6685979032828279
mp-1023934,1.4311,0.6685979032828279
mp-1023940,1.424799999999999,0.6685979032828279
mp-1025799,1.160299999999999,0.6685979032828279
mp-1027692,1.4014,0.6685979032828279
mp-1634,1.301,0.6685979032828279
mp-7581,1.361999999999999,0.6685979032828279
mp-1023935,1.07,0.3352135449966696
mp-1023938,1.049699999999999,0.3352135449966696
mp-1025576,0.623,0.3352135449966696
mp-1030319,1.1635,0.3352135449966696
mp-1120746,0.0,0.3352135449966696
mp-602,0.8632999999999991,0.3352135449966696
mp-7459,0.0,0.3352135449966696
mp-8601,0.0,0.3631818673076919
mp-1120748,0.0,0.5507739479050197
mp-1105049,0.0,0.6555875663419909
mp-1179059,0.0,0.6555875663419909
mp-1237627,0.0,0.6555875663419909
mp-1004526,0.0,0.9842605882894881
mp-1023925,1.697,1.610648075865801
mp-1023937,1.8091,1.610648075865801
mp-1025571,1.6345,1.610648075865801
mp-1028441,1.6559,1.610648075865801
mp-1042100,0.0,1.610648075865801
mp-224,1.2557,1.610648075865801
mp-9813,1.6021,1.610648075865801
mp-1023933,1.5241,0.7072300112649039
mp-1023936,1.5378,0.7072300112649039
mp-1025572,1.228899999999999,0.7072300112649039
mp-1028698,1.518899999999999,0.7072300112649039
mp-1821,1.4465,0.7072300112649039
mp-1019322,0.9389,0.22869713823676294
mp-1023926,1.0785,0.22869713823676294
mp-1023942,1.042099999999999,0.22869713823676294
mp-1025573,0.6644000000000001,0.22869713823676294
mp-1028586,1.2142,0.22869713823676294
mp-22693,0.0,0.22869713823676294
mp-974355,0.0,0.617731519877345
mp-975439,0.0,0.7686190961087991
mp-1783,0.0,0.7166657828930844
mp-2065,0.0,0.7166657828930844
mp-2562,0.0,0.7166657828930844
mp-556853,0.0,0.7166657828930844
mp-1018804,0.0,0.8991306086441335
mp-1095335,0.0,0.8991306086441335
mp-1386044,0.0,0.8991306086441335
mp-1397283,0.0,0.8991306086441335
mp-1422029,0.0,0.8991306086441335
mp-1455,0.0,0.8991306086441335
mp-10204,0.0,0.8711881060606055
mp-2293,0.0484,0.8711881060606055
mp-604910,0.0,0.8711881060606055
mp-972,0.0,0.8711881060606055
mp-999540,0.0,0.8711881060606055
mp-21321,0.0,0.7747719900793645
mp-1185988,0.0,0.7896051230929255
mp-1185993,0.0,0.7896051230929255
mp-1009222,0.0,0.664026754045307
mp-1079443,0.0,0.664026754045307
mp-1080073,0.0,0.664026754045307
mp-1172860,0.0,0.664026754045307
mp-1406,0.0,0.664026754045307
mp-404,0.0,0.664026754045307
mp-672389,0.0,0.664026754045307
mp-21893,0.0,0.4620328316655562
mp-9481,1.1885,1.1272772772366515
mp-1204799,0.525999999999999,0.4664387039627034
mp-1187392,0.0,0.6729413095238092
mp-1232344,0.0,1.2179061936702187
mp-572758,1.3202,1.2179061936702187
mp-666176,0.0,1.2179061936702187
mp-1102379,0.0,0.8594702448008122
mp-541582,1.1434,0.8594702448008122
mp-583070,0.6584000000000001,0.48246066607142823
mp-974469,0.0,0.4239936577982472
mp-1102447,0.6616999999999991,0.43379076130952354
mp-1225858,0.0,0.49221166111111037
mp-684641,0.0,0.5939768238095232
mp-851357,0.0,0.5939768238095232
mp-952567,0.0,0.5838085373015869
mp-1184373,0.0,0.6081904714285709
mp-1189032,0.0,0.6081904714285709
mp-10188,0.0,0.4894157277777772
mp-21515,0.0,0.4894157277777772
mp-7096,0.0,0.4894157277777772
mp-850016,0.0,0.4894157277777772
mp-850032,0.0,0.4894157277777772
mp-850083,0.0,0.49022772777777723
mp-850249,0.0,0.49022772777777723
mp-870701,0.0,0.49022772777777723
mp-684707,0.1398,0.6690014531135527
mp-21688,0.0,0.5038903277777771
mp-542794,0.0,0.5038903277777771
mp-556435,0.0,0.5038903277777771
mp-685128,0.0,0.5038903277777771
mp-850411,0.0,0.5038903277777771
mp-2099,0.0,0.5683473429292922
mp-21410,0.0,0.5683473429292922
mp-22652,0.0349,0.5683473429292922
mp-2779,0.0,0.5683473429292922
mp-505531,0.0,0.5683473429292922
mp-616476,0.0,0.5683473429292922
mp-849057,0.0,0.5683473429292922
mp-1383615,0.0,0.7914279197802194
mp-1393120,0.0,0.7914279197802194
mp-1404610,0.0,0.7914279197802194
mp-1430160,0.0,0.7914279197802194
mp-1522,0.8770000000000001,0.7914279197802194
mp-226,0.457199999999999,0.7914279197802194
mp-615366,0.0,0.7914279197802194
mp-850009,0.0,0.7914279197802194
