,A_Z,B_Z,X_Z,weighted_Z,delta_AB_Z,delta_AX_Z,delta_BX_Z,A_mass,B_mass,X_mass,weighted_mass,delta_AB_mass,delta_AX_mass,delta_BX_mass,A_X,B_X,X_X,weighted_X,delta_AB_X,delta_AX_X,delta_BX_X,A_row,B_row,X_row,weighted_row,delta_AB_row,delta_AX_row,delta_BX_row,A_group,B_group,X_group,weighted_group,delta_AB_group,delta_AX_group,delta_BX_group
3979,-0.07398432,0.17685662,0.025175506,0.040079158,0.16350311,-0.02774824,0.06460084,-0.028484879,0.05561658,0.017091123,-0.009035775,0.08530823,-0.0047102254,0.079262935,-0.048126094,0.033626147,0.090618834,0.073318265,0.16218296,-0.08872815,0.20844458,-0.00024479584,0.0,0.0,-0.029198328,0.0389579,-0.03586873,0.01792576,-0.011757134,-0.0057658292,-0.006999585,0.42482725,-0.010993848,0.014869675,0.07375268
4574,-0.032987088,-0.0018185205,0.03409734,0.017255902,-0.0009445712,-0.008109514,-0.024061786,-0.001118592,-0.011591774,0.028236914,0.04629079,-0.010439263,-0.007320253,-0.021540511,0.20504542,-0.08168432,0.0017137987,0.018551376,-0.046172544,0.06644423,-0.037983313,-0.00024479584,0.0,0.0,-0.03276956,-0.021398991,-0.028451158,0.0020189288,-0.0005608991,0.14226145,-0.0034091503,0.053352427,0.02597032,-0.0011198159,0.049948484
393,0.013256725,-0.008860259,0.03271317,0.016386166,-0.016134726,-9.610308e-05,0.016717102,0.006988223,-0.015217082,0.032760914,0.012724785,0.025999691,-0.031142596,0.033570543,0.16511233,0.084915504,0.004567378,-0.033231784,-0.027211877,0.077866636,0.05639349,-0.00022143294,0.0,0.0,-0.020565482,0.014365682,0.053904053,-0.0022737067,-0.017101295,-0.06638089,-0.007812754,-0.04973546,-0.018059514,-0.019148834,-0.022930672
4231,-0.012577136,-0.061061192,0.03631586,-0.07716759,0.012475811,-0.00012679826,-0.00858454,-0.0054525873,0.016136136,0.028697442,-0.06576705,-0.020289153,-0.0039620437,-0.0026683463,0.18297748,0.05717099,0.0018044538,-0.039958876,0.029844314,0.08479117,0.10901669,-0.00024479584,0.0,0.0,0.009455503,-0.009048303,-0.022537926,0.003485198,-0.033738915,-0.07492805,-0.0068137906,-0.005896537,-0.014363819,-0.008177171,-0.029931936
169,0.022663211,-0.072033435,0.03297136,0.006541689,-0.014267445,0.0049023884,0.01902719,0.006988223,-0.018826043,0.032760914,0.014915638,0.017630607,-0.031662542,0.03751145,0.1618634,0.04121474,0.0047306344,0.03137369,0.03225336,0.08226383,0.0141728325,-0.00022143294,0.0,0.0,-0.023657536,0.014361815,0.068310104,-0.0022737067,-0.01073046,-0.035552017,-0.0026140488,-0.058375653,-0.011468053,-0.016930332,-0.025406042
1718,-0.002745536,-0.2284373,0.011025428,0.017567135,-0.00042093793,0.010286487,-0.1173664,-0.007885233,-0.07715063,0.02247006,-0.014302203,0.00027281235,-0.004446733,-0.121404655,0.15811267,-0.15459374,0.00256999,0.0030307763,0.034251235,0.14753155,-0.039117165,-0.00024479584,0.0,0.0,-0.03681788,-0.009090837,-0.026281469,-0.0022737067,-0.004990494,-0.39764622,-0.002451864,-0.0183348,0.025139468,-0.0028993313,-0.07059193
6865,0.0143031115,-0.09165611,0.025678506,0.042330638,0.006364353,0.019523207,0.020107307,0.008347355,-0.017533848,0.0134975985,0.052805617,0.014650142,-0.008047441,0.06461402,-0.1090407,-0.07980067,0.00284857,0.0747759,-0.035825748,-0.06255807,-0.06635717,-0.00011481758,0.0,0.0,-0.036588263,-0.0024354365,-0.050527547,-0.0019902524,0.09798295,-0.14455509,-0.00068828434,-0.010480727,0.020956213,0.03598931,-0.06436547
2288,0.13210927,-0.03671263,0.047580026,-0.00947278,-0.00018715083,-0.010333148,0.0032123495,-0.016916133,0.021456888,0.029492537,-0.013460685,-0.002108838,-0.00095356244,0.026722409,0.045746442,0.03825445,0.0029719032,0.018060215,0.11584496,-0.017000895,0.0012521731,0.010971305,0.0,0.0,0.43178198,-0.009082563,-0.022013199,0.00077964773,-0.026082305,0.1528455,-0.0018618642,-0.027890451,0.02528944,-0.019206487,0.049867757
5647,-0.03962541,-0.010383516,-0.14485385,-0.01744075,0.00010631232,-0.018111033,0.1755211,-0.013752629,-0.007764213,-0.14351965,-0.08364358,-0.0034702937,0.0029733044,0.03559587,-0.24535708,-0.034158666,0.06551738,0.013487015,0.048368074,-0.066574335,0.12180669,-0.00010572172,0.0,0.0,-0.006058211,-0.004158124,-0.024539154,0.018675849,-0.17690936,0.08293099,-0.05860511,-0.040425643,-0.035000123,0.0072731865,0.05364091
706,-0.0063887592,-0.017078875,0.036387578,0.04034398,0.006294937,0.004286374,0.009279966,-0.008153484,0.019956362,0.018854186,-0.0065141586,0.0026373123,0.00021769085,0.0036420296,0.042647004,0.06344447,0.0022278703,0.16759762,-0.011232926,-0.024193956,0.098195866,-0.00022143294,0.0,0.0,-0.0136072,-0.0046143928,-0.029613845,0.003768652,-0.04794787,-0.051159542,-0.006062148,0.042993277,-0.010112812,-0.024875103,-0.029045526
381,-0.0035236946,0.010536312,-0.21281071,0.012299675,0.011631105,0.0024897684,-0.02373931,-0.0011879165,-0.0002562143,-0.1482057,-0.063743494,-0.040976502,-0.028908847,0.0008145431,0.10712095,0.026030215,-0.032546066,-0.05102419,-0.14060754,-0.03573668,-0.02602085,-0.0010863129,0.0,0.0,-0.0012527015,-0.0010297442,0.06218758,0.0020189288,-0.020207865,-0.074861415,-0.0056820875,-0.0575943,-0.017179478,-0.017934622,-0.04538128
1732,0.0012985013,0.035098393,0.04980519,0.014745115,-0.027454892,-0.0075782477,-0.012972514,-0.016532559,0.007140956,0.029320685,-0.016167896,-0.0033706625,-0.0037463799,0.028437037,0.19052945,0.30687937,0.0021368547,-0.009165441,-0.04524081,0.26268044,0.037623815,-0.0010863129,0.0,0.0,-0.022150846,-0.026008958,-0.014480973,0.0016003016,-0.0155802,-0.08627297,-0.005101598,0.0037460804,-0.022636294,0.0035598788,-0.018817132
1046,-0.0033134387,0.09814523,0.03447846,0.006968613,0.029194267,-0.0007815774,-0.02129183,0.0009791772,0.0155300265,0.030922,0.016325522,-0.0020677256,-0.025217056,-0.029752823,0.17164649,0.09303191,0.004688486,-0.02137589,0.061374273,0.37034717,0.09208995,-0.00022143294,0.0,0.0,-0.011912241,-0.0058311294,0.053904053,0.0020189288,-0.0021538043,-0.07214383,-0.0069704447,-0.0140635595,-0.010547574,-0.005390309,-0.022277933
2981,-0.045352515,-0.09753907,0.03459046,0.037340995,-0.0007882427,-0.008092336,0.022202276,-0.0055423114,-0.011977567,0.02212382,-0.029424792,-0.013709785,-0.0037013227,0.032035023,-0.10339351,0.017234474,0.0018961732,-0.004718978,-0.084774055,-0.031068223,0.014009305,-0.0010863129,0.0,0.0,-0.013429275,-0.0072194887,-0.05067723,-0.0019902524,-0.040981956,-0.021208318,-0.0024518452,-0.070158795,-0.010570197,-0.04211633,-0.026632512
3481,-0.011636437,-0.04589556,0.036667436,0.03568157,0.010770613,0.00039789878,0.021495977,-0.002098537,-0.013217855,0.028697442,-0.0077464134,0.00855364,-0.003864929,0.010645038,0.18048921,0.031004079,0.0026044827,-0.024835102,-0.0802216,0.066004954,0.010866326,-0.0010863129,0.0,0.0,-0.0074179047,-0.011865864,-0.021103678,-0.0022737067,-0.042797953,-0.053351387,-0.00725629,0.0010685535,-0.01778041,0.00010861503,-0.021603703
4043,-0.02049724,0.09336578,0.038960923,0.026999487,-0.034497082,0.00029044785,-0.017910782,-0.002042854,0.022494547,0.028382909,0.055836428,0.045693453,-0.003920154,-0.02346583,0.19063416,0.07085086,0.0019240853,-0.034326337,-0.061678067,0.08129,0.12450105,-0.0010863129,0.0,0.0,-0.017205538,-0.024420438,-0.026044296,0.0020189288,-0.01542321,-0.0469291,-0.00706638,0.0028768838,-0.006190477,0.0043681907,-0.019699184
4619,-0.012577136,-0.061061192,0.03631586,-0.07716759,0.012475811,-0.00012679826,-0.00858454,-0.0054525873,0.016136136,0.028697442,-0.06576705,-0.020289153,-0.0039620437,-0.0026683463,0.18297748,0.05717099,0.0018044538,-0.039958876,0.029844314,0.08479117,0.10901669,-0.00024479584,0.0,0.0,0.009455503,-0.009048303,-0.022537926,0.003485198,-0.033738915,-0.07492805,-0.0068137906,-0.005896537,-0.014363819,-0.008177171,-0.029931936
4002,-0.022718446,-0.041089937,0.03256795,0.034732737,0.011859672,0.0011588911,0.016016472,-0.0054525873,-0.014569899,0.028697442,-0.0064329095,0.0022835452,-0.0042707003,0.024511116,0.18878032,0.09043022,0.0020112703,0.10092614,0.06706286,0.063335724,0.112202324,-0.00024479584,0.0,0.0,-0.0075145257,-0.011863293,-0.026072515,-0.0022737067,-0.02796409,-0.049519368,-0.0068223914,0.048176233,-0.007593871,-0.009714136,-0.02137573
1730,0.0012985013,0.035098393,0.04980519,0.014745115,-0.027454892,-0.0075782477,-0.012972514,-0.016532559,0.007140956,0.029320685,-0.016167896,-0.0033706625,-0.0037463799,0.028437037,0.19052945,0.30687937,0.0021368547,-0.009165441,-0.04524081,0.26268044,0.037623815,-0.0010863129,0.0,0.0,-0.022150846,-0.026008958,-0.014480973,0.0016003016,-0.0155802,-0.08627297,-0.005101598,0.0037460804,-0.022636294,0.0035598788,-0.018817132
5227,0.018165259,-0.008526324,0.03817408,0.03707889,-0.014034397,0.013603106,0.019748967,0.021101711,-0.012551878,0.04428215,0.058567915,0.016688822,-0.017117906,0.029851798,-0.15744579,0.016088046,0.012010965,0.3085303,0.011509148,-0.058675814,0.1117102,-0.00010572172,0.0,0.0,-0.040655218,0.0027753203,0.12433676,0.000368317,0.13038254,0.10699624,-0.00013040495,0.3885749,-0.010110204,0.041119132,0.047852665
179,0.0031076141,0.18979771,0.054808017,0.00764107,0.0061987266,-0.001716687,0.008594726,0.0093057025,0.03841667,0.03822823,-0.035447985,0.015140457,-0.03127348,-0.026997339,0.11737879,0.083403975,0.0047023743,0.06761302,0.12862892,0.13397774,0.051979426,-0.00024479584,0.0,0.0,-0.025560882,-0.004109948,0.06953418,0.0016003016,0.010499168,-0.033760365,-0.0015652112,-0.028474484,-0.004115962,-0.014923885,-0.021321032
561,-0.005173744,-0.10952953,0.019353809,0.031033214,0.018728625,0.010130052,0.0068379063,-0.008153484,-0.015400349,0.012711656,-0.008732021,-0.0021187672,-0.0008305328,0.014626939,-0.016874496,0.025638163,0.002650639,0.018459018,0.0072693527,-0.03144561,-0.0056745615,-0.00024479584,0.0,0.0,-0.026930748,-0.0055887727,-0.0452521,-0.0019902524,-0.0151872635,-0.12905324,-0.00235079,-0.02893182,-0.034221284,-0.01887637,-0.08024643
5152,0.018898912,0.11119916,0.033530492,0.022585627,0.02316759,0.005735371,-0.038697995,0.0006165713,0.02241457,0.03867167,0.04407902,0.008369849,-0.01905676,-0.03165411,0.2693275,0.07544294,0.004763636,0.023390856,-0.011600882,0.36797637,-0.023112569,-0.00022143294,0.0,0.0,-0.034009326,-0.005983161,0.059606005,-0.0022737067,-0.0023710353,0.26171774,-0.001809873,-0.012387835,0.07739227,-0.008511184,0.03020338
3801,-0.012577136,-0.061061192,0.03631586,-0.07716759,0.012475811,-0.00012679826,-0.00858454,-0.0054525873,0.016136136,0.028697442,-0.06576705,-0.020289153,-0.0039620437,-0.0026683463,0.18297748,0.05717099,0.0018044538,-0.039958876,0.029844314,0.08479117,0.10901669,-0.00024479584,0.0,0.0,0.009455503,-0.009048303,-0.022537926,0.003485198,-0.033738915,-0.07492805,-0.0068137906,-0.005896537,-0.014363819,-0.008177171,-0.029931936
6568,0.02002218,0.00031844524,0.049035072,0.12948433,0.061888166,0.019532515,0.017111752,0.02118481,-0.0006465205,0.02858972,0.037458338,0.0039867302,-0.0057982234,0.03121533,-0.08577717,0.055610612,0.0023312278,0.12269481,0.014579416,-0.050029818,0.082987346,-0.00010572172,0.0,0.0,0.010539368,-0.0061562774,-0.058019824,0.00077964773,0.1567473,0.11499272,-9.851414e-06,0.23391053,-0.017656699,0.03238914,0.049639396
2387,0.06994109,-0.1268705,0.026511738,-0.09302928,-0.09775325,-0.023467654,0.016500339,-0.0054525873,-0.018604971,0.015643423,-0.0402575,-0.03148269,-0.0015359167,0.028059212,-0.05343916,0.016838746,0.0027808966,-0.02195072,-0.062148146,-0.031023847,0.009658306,0.010971305,0.0,0.0,0.005557645,-0.019633215,-0.030914111,-0.0019902524,-0.023000427,-0.07797058,-0.0023630415,-0.059105024,-0.014807788,-0.0022926158,-0.03625995
2127,0.06994109,-0.1268705,0.026511738,-0.09302928,-0.09775325,-0.023467654,0.016500339,-0.0054525873,-0.018604971,0.015643423,-0.0402575,-0.03148269,-0.0015359167,0.028059212,-0.05343916,0.016838746,0.0027808966,-0.02195072,-0.062148146,-0.031023847,0.009658306,0.010971305,0.0,0.0,0.005557645,-0.019633215,-0.030914111,-0.0019902524,-0.023000427,-0.07797058,-0.0023630415,-0.059105024,-0.014807788,-0.0022926158,-0.03625995
5055,0.015510523,-0.038057946,0.04551854,0.016297461,0.012368812,0.005576974,-0.0056718206,0.014902447,0.028650315,0.043771613,0.024329623,0.008319167,-0.028503634,0.025437972,0.22614107,-0.022064786,0.0051215994,0.0034577984,0.07247723,0.31607032,0.045635767,-0.00022143294,0.0,0.0,-0.033563454,0.047028735,0.06169185,0.0004961934,-0.018204287,0.19632076,-0.0002821369,0.013334783,0.038702562,-0.0069722366,0.036545396
5528,0.01329382,0.054655436,0.028988972,0.031713497,-0.021990143,-0.0130111715,-0.02501543,0.004862756,0.06154691,0.020191276,-0.026724689,0.021936806,-0.036305595,-0.0073436373,0.0015404793,-0.0031174175,0.004825162,-0.044391055,-0.084719606,-0.024936562,-0.089433484,-0.0009231125,0.0,0.0,-0.009315476,-0.033290103,0.06825446,0.00075659633,-0.06140947,-0.04618126,-0.0023181431,-0.008572806,-0.008020589,-0.024389466,-0.033090886
3460,-0.027664112,0.1349664,0.03506007,0.0037290878,0.123905815,-0.0042809327,-0.011745321,-0.0015943159,0.03013162,0.02794884,-0.0048931073,0.010798261,-0.00580293,-0.04318842,0.19268425,0.022477267,0.0018898522,0.007799195,0.00046799582,0.123445675,0.044551298,-0.00024479584,0.0,0.0,-0.021974973,0.02832032,-0.029578112,0.0016003016,-0.008369734,-0.048956584,-0.0023123904,-0.06352234,-0.016889846,-0.0045385975,-0.017291456
1783,-0.007888612,0.099947065,-0.18198931,-0.0017246385,0.1910263,-0.008252167,0.00952567,-0.0017154927,-0.011550271,-0.17661314,-0.01841316,0.062002275,-0.007647991,-0.036668066,0.18613987,-0.08799373,-0.020284997,-0.060082547,0.11897398,-0.05715424,-0.011745786,-0.00024479584,0.0,0.0,0.0147909485,-0.013108206,-0.027837727,0.0020189288,0.02128102,0.093110085,-0.0005635228,-0.013755031,0.038151573,-0.006184883,0.024786774
5201,0.020387627,0.24948484,0.036656316,0.10029032,0.02618591,0.015400416,-0.009708787,0.01975481,0.0739923,0.030496012,0.03849854,0.064455695,-0.039639268,0.008029339,-0.1640288,-0.009937102,0.005267072,0.05733339,0.018994031,-0.06130706,0.07422626,-0.00011481758,0.0,0.0,0.07551269,0.031730868,0.11516349,0.0062628705,0.26075098,-0.05263074,-0.001019675,0.023142371,0.47872764,0.028071284,-0.0460959
168,0.022663211,-0.072033435,0.03297136,0.006541689,-0.014267445,0.0049023884,0.01902719,0.006988223,-0.018826043,0.032760914,0.014915638,0.017630607,-0.031662542,0.03751145,0.1618634,0.04121474,0.0047306344,0.03137369,0.03225336,0.08226383,0.0141728325,-0.00022143294,0.0,0.0,-0.023657536,0.014361815,0.068310104,-0.0022737067,-0.01073046,-0.035552017,-0.0026140488,-0.058375653,-0.011468053,-0.016930332,-0.025406042
5403,0.01849254,0.09915583,0.029225104,0.028235927,0.012925567,0.005403319,-0.031243827,0.0006165713,0.019176172,0.02070794,0.038178258,0.010454161,-0.021519832,-0.03378858,-0.0045126122,0.053198196,0.004774902,0.032709196,0.02590736,-0.034949932,-0.020872677,-0.00022143294,0.0,0.0,-0.040126022,-0.001400029,0.10710855,-0.0022737067,-0.005975324,0.122552946,-0.001809873,0.0618868,0.070069864,-0.015871823,0.03726435
3063,-0.041630015,-0.1479268,0.036868688,0.045357693,0.0068940055,-0.009422531,0.012601998,-0.005184324,-0.013541496,0.02212382,0.0066379374,-0.0077926614,-0.0029657215,0.015397951,-0.107933536,0.023890266,0.002297571,0.000116808544,0.029940696,-0.029825645,-0.040688567,-0.00024479584,0.0,0.0,-0.014542369,-0.0072194887,-0.051846582,-0.0019902524,-0.027560757,-0.07092704,-0.0023630415,-0.0377543,-0.015389674,-0.026088104,-0.029437361
1328,-0.002628198,0.08032425,-0.23377188,-0.020238237,-0.045375,-0.00021408213,0.016022453,0.0016533302,-0.019237764,-0.18220383,-0.08002253,0.0013204322,-0.0004548996,-0.042554814,-0.18307781,-0.09159007,-0.023613235,-0.0544424,-0.03807124,-0.09255606,-0.0022512004,-0.00027801792,0.0,0.0,-0.008062409,-0.02087317,-0.043278784,0.0027178037,0.10288478,0.06186574,0.0019712532,0.102217495,-0.002875834,0.026111653,0.025644518
1397,0.292163,0.04682574,0.044299137,-0.082884386,0.030898688,-0.010853935,0.023582995,-0.016844785,0.013433103,0.034793682,0.0979564,0.016867988,0.0016488277,0.039950993,-0.30588648,-0.008468716,0.0030159529,0.121735506,0.039703246,-0.040301867,0.025143338,0.0057853395,0.0,0.0,0.32273173,-0.006435142,0.006883618,-0.0012970353,-0.026204232,0.15091771,0.018652292,0.00016342042,0.043241955,-0.035792746,0.044242214
1451,0.043694146,0.09599244,0.028479619,-0.0029716475,-0.04564297,0.055907298,-0.028987413,0.019811194,0.021705063,0.02441691,-0.015899764,0.0025480974,0.026973363,-0.03941331,-0.06023956,0.031341482,0.0050604953,-0.024954466,0.05347969,-0.0055148336,-0.044081233,-0.00022143294,0.0,0.0,-0.039301,0.0038255835,0.10663797,-0.0019902524,-0.0006915091,0.1181109,-0.0026875301,-0.021939836,0.01837169,-0.027179671,0.0323533
2432,0.06994109,-0.1268705,0.026511738,-0.09302928,-0.09775325,-0.023467654,0.016500339,-0.0054525873,-0.018604971,0.015643423,-0.0402575,-0.03148269,-0.0015359167,0.028059212,-0.05343916,0.016838746,0.0027808966,-0.02195072,-0.062148146,-0.031023847,0.009658306,0.010971305,0.0,0.0,0.005557645,-0.019633215,-0.030914111,-0.0019902524,-0.023000427,-0.07797058,-0.0023630415,-0.059105024,-0.014807788,-0.0022926158,-0.03625995
970,-0.055412047,-0.0018811983,-0.16835672,-0.06791907,0.011036611,-0.005402178,0.23276727,-0.016582588,-0.0016026137,-0.102750435,-0.08532573,-0.0010675201,0.027355429,0.049251333,-0.2588232,-0.04865868,0.12410994,0.00353594,-0.109953254,-0.06362902,0.041581273,-0.00010572172,0.0,0.0,0.0029444324,0.003806338,-0.015760783,-0.010483907,-0.20042036,0.076837875,-0.02873025,0.104793034,-0.0010507233,0.008078847,0.047671683
3184,-0.03170147,0.08407704,0.03752153,0.021080934,0.0073235985,-0.0082182465,-0.030891107,-0.03263268,0.0089633735,0.022905279,0.042620838,-0.047697693,-0.022789722,-0.028673723,-0.12649244,0.028090307,0.0024697585,-0.016886922,-0.13812993,-0.0903118,-0.022824518,-0.0010863129,0.0,0.0,-0.036394045,-0.004830639,-0.04734831,-0.0019902524,-0.16473672,0.12658238,-0.0021528401,-0.024380587,-0.03405652,-0.04824798,0.03457428
4781,-0.034725785,0.10149812,0.030535035,0.023627603,-0.09443821,-0.008851379,-0.029552124,-0.001118592,0.026426181,0.02918395,-0.0022307942,-0.012690621,-0.0047444133,-0.031172462,0.20906207,0.050372146,0.0022272225,-0.0053989664,-0.0059611453,0.05842377,-0.019632509,-0.00024479584,0.0,0.0,-0.023962097,-0.011508361,-0.02969405,-0.0022737067,-0.017262608,0.14119214,-0.0033357993,-0.018066693,0.050882034,-0.012548682,0.029451752
1726,0.0012985013,0.035098393,0.04980519,0.014745115,-0.027454892,-0.0075782477,-0.012972514,-0.016532559,0.007140956,0.029320685,-0.016167896,-0.0033706625,-0.0037463799,0.028437037,0.19052945,0.30687937,0.0021368547,-0.009165441,-0.04524081,0.26268044,0.037623815,-0.0010863129,0.0,0.0,-0.022150846,-0.026008958,-0.014480973,0.0016003016,-0.0155802,-0.08627297,-0.005101598,0.0037460804,-0.022636294,0.0035598788,-0.018817132
5257,0.018907877,0.03842468,-0.20852889,0.0025411728,-0.0039572413,0.007762178,-0.026824139,0.0019532922,-0.01231529,-0.16087213,-0.082823545,0.005748762,-0.01845851,-0.024185654,-0.02025959,-0.13743511,-0.0154709555,-0.048203163,0.0006481657,-0.049055494,0.012477763,-0.00022143294,0.0,0.0,-0.012061839,-0.0012802785,0.089977875,-0.0015748314,-0.004177627,0.07536368,-0.00028059862,-0.027724719,0.043117907,-0.020499993,0.040640015
1744,-0.0029353292,-0.03080017,0.03813806,0.04176274,0.007129932,0.0018024768,0.020951672,-0.0044811326,-0.0061215954,0.03006929,0.027883075,-0.032599267,-0.003723404,0.013660102,0.19994143,0.03574863,0.0020300667,-0.022487473,0.00861436,0.2481735,-0.0043007717,-0.0010863129,0.0,0.0,-0.012860879,-0.010095858,-0.014450083,-0.0022737067,-0.0286217,-0.08907158,-0.008943144,-0.008950849,-0.01725452,-0.0033919138,-0.022343673
6137,0.00950331,0.009357028,-0.22524402,-0.033967562,-0.003538476,0.03422276,-0.022071123,0.0233602,-0.026515096,-0.18020599,-0.12537758,0.004526948,0.03290357,-0.012196413,-0.11155755,-0.09515642,-0.020114599,-0.056159344,0.040993016,-0.09325074,0.027701093,-0.00010572172,0.0,0.0,-0.017675556,-0.0011239819,0.089977875,-0.0015748314,0.06477131,0.084665194,0.0010751293,0.11161897,0.0021944132,0.01952128,0.035363786
3667,-0.034725785,0.10149812,0.030535035,0.023627603,-0.09443821,-0.008851379,-0.029552124,-0.001118592,0.026426181,0.02918395,-0.0022307942,-0.012690621,-0.0047444133,-0.031172462,0.20906207,0.050372146,0.0022272225,-0.0053989664,-0.0059611453,0.05842377,-0.019632509,-0.00024479584,0.0,0.0,-0.023962097,-0.011508361,-0.02969405,-0.0022737067,-0.017262608,0.14119214,-0.0033357993,-0.018066693,0.050882034,-0.012548682,0.029451752
5982,-0.0033775081,0.020133216,0.038354512,0.029328987,0.005715651,0.0035913684,-0.0217176,-0.0012300637,-0.018732416,0.022905417,0.041774593,0.03530616,0.00026835702,-0.01472986,-0.11048528,-0.037303537,0.0014411833,0.060233243,-0.08511745,-0.07381353,-0.047351778,-0.0010863129,0.0,0.0,-0.037562624,-0.0033281082,-0.043933034,0.0023023828,-0.0037313756,0.1255309,-0.003482113,-0.02502083,0.014731748,-0.004482073,0.042226132
1755,-0.003562912,-0.053892836,0.04323413,0.009115901,-0.06938524,-0.0026458045,-0.085086145,-0.004743751,-0.00921084,0.029320685,-0.0138624385,-0.022525765,-0.004299984,0.0012497576,0.19350214,-0.11451472,0.001336826,-0.026745796,-0.047341518,0.20987397,-0.082609415,-0.0010863129,0.0,0.0,-0.015693665,-0.02766006,-0.014450083,0.0016003016,-0.0116281565,-0.10801899,-0.007537893,0.005379197,-0.012778365,0.0036428869,-0.020473775
534,-0.009220456,-0.013521746,-0.22237284,-0.029518291,0.0097532235,0.04731339,0.035189204,-0.006283642,-0.029824235,-0.17571308,-0.11692454,-0.003113134,0.0003969915,-0.014289165,-0.15859154,-0.009036089,-0.01613914,-0.09311891,-0.038089998,-0.10069316,-0.003738433,-0.00027801792,0.0,0.0,-0.017495662,-0.013651525,-0.020522041,0.0056505427,0.116252586,0.06458158,0.009060732,0.2010646,-0.009683345,0.018982006,0.038215294
5634,0.048304904,-0.055009037,0.034319013,-0.0039360905,0.05253749,0.02097576,0.025284067,0.011704066,-0.018745797,0.02378768,0.008171137,0.02980392,0.019993536,0.03578134,-0.12620229,0.031013094,0.004719735,0.005585593,-0.09175424,-0.077345826,0.042036954,-0.0009231125,0.0,0.0,-0.029859684,0.0028260234,0.114567086,-0.0019902524,-0.06278537,-0.03790753,-0.0025434834,0.017987024,-0.0077494686,-0.041935455,-0.04489334
2208,0.06994109,-0.1268705,0.026511738,-0.09302928,-0.09775325,-0.023467654,0.016500339,-0.0054525873,-0.018604971,0.015643423,-0.0402575,-0.03148269,-0.0015359167,0.028059212,-0.05343916,0.016838746,0.0027808966,-0.02195072,-0.062148146,-0.031023847,0.009658306,0.010971305,0.0,0.0,0.005557645,-0.019633215,-0.030914111,-0.0019902524,-0.023000427,-0.07797058,-0.0023630415,-0.059105024,-0.014807788,-0.0022926158,-0.03625995
4918,-0.011429082,0.008086069,0.02954266,0.057363145,-0.037538275,-0.046877522,-0.02035875,-0.013204354,-0.015878778,0.02024912,0.034140065,0.0095453635,-0.002755956,-0.042244166,-0.15540853,-0.06539453,0.0022937173,0.09224189,-0.07993606,-0.08455908,0.0084025785,-0.00027801792,0.0,0.0,-0.034517072,-0.02150128,-0.06111712,0.00093408005,0.11461377,-0.14738575,-0.0008513969,-0.00823954,0.07056453,0.035660632,-0.06786801
6858,0.02688078,0.036405902,0.042221457,0.011985096,0.016398977,0.012613812,-0.02733421,0.014457332,0.0004285394,0.029775135,0.01782528,-0.008649631,-0.006730535,-0.033386935,-0.09938706,-0.020780917,0.0026240994,0.02849596,-0.016293045,-0.073945306,0.06715601,-0.00012908461,0.0,0.0,-0.039324842,-0.0036993264,-0.06177181,0.0023023828,0.06528002,-0.088948034,-0.0005021572,-0.023397518,0.053347457,0.03725609,-0.031977132
5782,-0.01420172,0.09183281,0.037984956,0.02502037,0.0068610366,0.0020283917,-0.030049415,-0.0014479065,0.03007559,0.022905279,0.043874554,0.0117747905,0.0024582257,-0.03293042,-0.100994736,0.037910037,0.0025290232,-0.014797665,-0.109361395,-0.06882865,-0.025882328,-0.0010863129,0.0,0.0,-0.036358226,-0.0047850637,-0.043963924,-0.0019902524,-0.021764193,0.13119356,-0.002409975,-0.01501654,0.018337833,-0.023446022,0.033241373
4270,-0.0330849,-0.106351815,0.03327812,0.034079645,0.010662841,-0.005582258,0.02021362,-0.0054525873,-0.014569899,0.028697442,-0.0059415195,-0.014670423,-0.0044819904,0.030278651,0.19047852,0.0252777,0.0023574797,0.019091047,0.012462913,0.07776985,0.023191093,-0.00024479584,0.0,0.0,-0.010598965,-0.012262107,-0.03173482,-0.0022737067,-0.021954576,-0.027296124,-0.0023630415,-0.06036486,-0.015504069,-0.008307024,-0.021766817
4536,-0.011636437,-0.04589556,0.036667436,0.03568157,0.010770613,0.00039789878,0.021495977,-0.002098537,-0.013217855,0.028697442,-0.0077464134,0.00855364,-0.003864929,0.010645038,0.18048921,0.031004079,0.0026044827,-0.024835102,-0.0802216,0.066004954,0.010866326,-0.0010863129,0.0,0.0,-0.0074179047,-0.011865864,-0.021103678,-0.0022737067,-0.042797953,-0.053351387,-0.00725629,0.0010685535,-0.01778041,0.00010861503,-0.021603703
5473,0.012044362,-0.027692286,0.033120263,0.028097972,-0.007328354,-0.00406688,0.019703688,0.0021758992,-0.026722813,0.020191276,0.032932725,0.01548573,-0.03018697,0.009383367,-0.01476558,0.018625807,0.0051910523,-0.040511318,-0.11850561,-0.037235413,-0.07644846,-0.0009231125,0.0,0.0,-0.026487373,-0.003934497,0.08823382,-0.0022737067,-0.029897142,-0.0411553,-0.0064995186,-0.009997513,-0.009943606,-0.022989377,-0.030601516
