material_id,formula,band_gap,formation_energy_per_atom,energy_above_hull,volume,density,nsites,elements,cbm,vbm,crystal_system,spacegroup,is_stable,cif_path
mp-2713621,Na3ZrTiSi2PO12,2.7509,-3.071604253605707,0.030787199832152,1056.5945886695033,3.062711487297521,80,"['Na', 'O', 'P', 'Si', 'Ti', 'Zr']",3.9529,1.202,Triclinic,P1,False,data\catalysis\cif\mp-2713621.cif
mp-2713683,Na3Ca3TiPS5O24,1.8986,-2.522949843052635,0.04724630049549,1690.9987606384466,2.393165559793128,111,"['Ca', 'Na', 'O', 'P', 'S', 'Ti']",2.1225,0.22390000000000002,Triclinic,P1,False,data\catalysis\cif\mp-2713683.cif
mp-2714682,Na5TiZn3P3(SO8)3,1.5127000000000002,-2.33458761034167,0.065964374260155,1512.308687201177,3.070529364094758,117,"['Na', 'O', 'P', 'S', 'Ti', 'Zn']",2.6964,1.1837,Triclinic,P1,False,data\catalysis\cif\mp-2714682.cif
mp-2714840,Na5Mg3TiP3(SO8)3,1.4497,-2.591734464059619,0.044467734316238,1498.8524559731168,2.688253293663308,117,"['Mg', 'Na', 'O', 'P', 'S', 'Ti']",3.0053,1.5556,Triclinic,P1,False,data\catalysis\cif\mp-2714840.cif
mp-2714864,Na5Ca3TiP3(SO8)3,1.6296,-2.67245147059808,0.055182731788766,1700.8660893274207,2.507557898017085,117,"['Ca', 'Na', 'O', 'P', 'S', 'Ti']",2.4046,0.775,Triclinic,P1,False,data\catalysis\cif\mp-2714864.cif
mp-2714952,Na8Ca3TiSi3(SO8)3,1.6197,-2.6308526714333613,0.104421926547617,1751.6095836016116,2.606422276817499,126,"['Ca', 'Na', 'O', 'S', 'Si', 'Ti']",3.4317,1.812,Triclinic,P1,False,data\catalysis\cif\mp-2714952.cif
mp-2715016,Na8Mg3TiSi3(SO8)3,1.4535999999999991,-2.5676817386159,0.09700366382936301,1579.1966309143545,2.741716268861356,126,"['Mg', 'Na', 'O', 'S', 'Si', 'Ti']",3.896,2.4424,Triclinic,P1,False,data\catalysis\cif\mp-2715016.cif
mp-2715109,Na8TiZn3Si3(SO8)3,1.7888000000000002,-2.353260939846059,0.1202654402877,1601.733033364436,3.086658120839153,126,"['Na', 'O', 'S', 'Si', 'Ti', 'Zn']",3.5646,1.7758,Triclinic,P1,False,data\catalysis\cif\mp-2715109.cif
mp-2715319,Na3HfTiSi2PO12,2.7965,-3.111022910355707,0.020128376577783002,1562.7601576356242,3.662441841348587,120,"['Hf', 'Na', 'O', 'P', 'Si', 'Ti']",4.162,1.3655,Triclinic,P1,False,data\catalysis\cif\mp-2715319.cif
mp-2715375,Na3TiSi2GePO12,2.8689,-2.782334716105706,0.06656644357778001,971.3621184603548,3.204373006653077,80,"['Ge', 'Na', 'O', 'P', 'Si', 'Ti']",4.5841,1.7152,Triclinic,P1,False,data\catalysis\cif\mp-2715375.cif
mp-2715502,Na3HfTiSi2PO12,2.8265000000000002,-3.113218985230706,0.017932301702783003,1040.378168650508,3.667588294194534,80,"['Hf', 'Na', 'O', 'P', 'Si', 'Ti']",4.1441,1.3176,Triclinic,P1,False,data\catalysis\cif\mp-2715502.cif
mp-2715519,Na3TiSi2GePO12,2.7720000000000002,-2.7795792590223742,0.069321900661113,1456.031493213439,3.206599479394056,120,"['Ge', 'Na', 'O', 'P', 'Si', 'Ti']",4.5262,1.7542,Triclinic,P1,False,data\catalysis\cif\mp-2715519.cif
mp-2715975,Na7TiZn3P5SO24,2.250499999999999,-2.504059411309825,0.05937744713658501,1530.500085596692,3.176588147579865,123,"['Na', 'O', 'P', 'S', 'Ti', 'Zn']",3.6710000000000003,1.4205,Triclinic,P1,False,data\catalysis\cif\mp-2715975.cif
mp-2716082,Na7Ca3TiP5SO24,2.162899999999999,-2.803551970090313,0.041217040544715006,1704.45033399877,2.630291013170263,123,"['Ca', 'Na', 'O', 'P', 'S', 'Ti']",3.3038,1.1409,Triclinic,P1,False,data\catalysis\cif\mp-2716082.cif
mp-2716327,Na5TiIn3Si3(SO8)3,1.8518000000000001,-2.3839345550272633,0.11144483245726601,1632.9153437868138,3.269510435825992,117,"['In', 'Na', 'O', 'S', 'Si', 'Ti']",3.73,1.8782,Triclinic,P1,False,data\catalysis\cif\mp-2716327.cif
mp-2716559,Na5TiAl3Si3(SO8)3,1.7417,-2.654751535198203,0.11829105150284501,1431.2472947452588,2.8130225234127293,117,"['Al', 'Na', 'O', 'S', 'Si', 'Ti']",4.195,2.4533,Triclinic,P1,False,data\catalysis\cif\mp-2716559.cif
mp-534863,CaMg2TiAl2SiO10,2.3238,-3.377986524313725,0.014424110098032001,768.4522340638429,3.2724275607140942,68,"['Al', 'Ca', 'Mg', 'O', 'Si', 'Ti']",6.0624,3.7386,Triclinic,P1,False,data\catalysis\cif\mp-534863.cif
mp-647450,NaCa2TiSi2O8F,3.4385,-3.204199948480842,0.19311503977778802,834.5387000006004,2.81892433991788,60,"['Ca', 'F', 'Na', 'O', 'Si', 'Ti']",4.9344,1.4959,Triclinic,P1,False,data\catalysis\cif\mp-647450.cif
mp-667200,NaCa2TiSi2O8F,3.7511,-3.200759918314175,0.196555069944456,844.5380103017997,2.785548341624601,60,"['Ca', 'F', 'Na', 'O', 'Si', 'Ti']",5.0742,1.3231,Triclinic,P1,False,data\catalysis\cif\mp-667200.cif
mp-695616,Ca6TiAl5Si6(O5F)5,2.863799999999999,-3.533616396319445,0.025519634739583002,1082.0671469321298,3.335397666148229,96,"['Al', 'Ca', 'F', 'O', 'Si', 'Ti']",6.0455,3.1817,Triclinic,P1,False,data\catalysis\cif\mp-695616.cif
mp-776613,Li4TiCu2Ni3(PO4)6,0.050899999999999,-2.326652072113094,0.09876510978124801,458.81730516241817,3.433260766942375,40,"['Cu', 'Li', 'Ni', 'O', 'P', 'Ti']",2.1854,2.1345,Triclinic,P1,False,data\catalysis\cif\mp-776613.cif
mp-776756,Li4TiMn2Ni3(PO4)6,2.2628,-2.493069982759646,0.07262716734374501,463.52234547805773,3.336736140069223,40,"['Li', 'Mn', 'Ni', 'O', 'P', 'Ti']",4.2541,1.9913,Triclinic,P1,False,data\catalysis\cif\mp-776756.cif
mp-778249,Li4TiNi3Sn2(PO4)6,2.3485,-2.471109463363094,0.038958109145832004,486.74523134676025,3.61265667109428,40,"['Li', 'Ni', 'O', 'P', 'Sn', 'Ti']",4.6124,2.2639,Triclinic,P1,False,data\catalysis\cif\mp-778249.cif
mp-778251,Li4TiCo2Ni3(PO4)6,2.3307,-2.352503654113095,0.13193309903125,453.62538890676365,3.438784524273532,40,"['Co', 'Li', 'Ni', 'O', 'P', 'Ti']",4.3083,1.9776,Triclinic,P1,False,data\catalysis\cif\mp-778251.cif
mp-778261,Li4TiMn3Cr2(PO4)6,1.1419,-2.6037366687079233,0.084142911812513,487.56931668230885,3.113759499775023,40,"['Cr', 'Li', 'Mn', 'O', 'P', 'Ti']",3.7372,2.5953,Triclinic,P1,False,data\catalysis\cif\mp-778261.cif
mp-778677,Li4TiFe3Cu2(PO4)6,0.2187,-2.399087382363094,0.08878371356249401,474.24172602390126,3.291675381802595,40,"['Cu', 'Fe', 'Li', 'O', 'P', 'Ti']",3.8497,3.6310000000000002,Triclinic,P1,False,data\catalysis\cif\mp-778677.cif
mp-1217801,SrTiNb2Bi2PbO12,0.9508000000000001,-2.655057635438596,0.038519382368416004,257.60174117959843,7.338639370702177,19,"['Bi', 'Nb', 'O', 'Pb', 'Sr', 'Ti']",5.2701,4.3193,Tetragonal,I4mm,False,data\catalysis\cif\mp-1217801.cif
mp-728512,Ca4Ce2TiSi4(BO6)4,1.2601,-3.357529777179488,0.028375832884622,881.1650433600979,3.8744280199219263,78,"['B', 'Ca', 'Ce', 'O', 'Si', 'Ti']",4.3956,3.1355,Monoclinic,P2/c,False,data\catalysis\cif\mp-728512.cif
mp-1212264,KNaTiH2O3F4,2.6546000000000003,-2.554518929330221,0.022647883593756003,641.379832993797,2.443640192849472,48,"['F', 'H', 'K', 'Na', 'O', 'Ti']",2.1938,-0.46080000000000004,Monoclinic,P2_1/c,False,data\catalysis\cif\mp-1212264.cif
mp-1212364,KNaTiSi3(HO5)2,3.3986,-2.8068306619145913,0.011591248634263002,926.2277205551982,2.554532194461822,72,"['H', 'K', 'Na', 'O', 'Si', 'Ti']",3.9366000000000003,0.538,Monoclinic,P2_1/c,False,data\catalysis\cif\mp-1212364.cif
mp-1222471,Mg7TiAl6Si8(H4O19)2,2.570599999999999,-2.9220774376225482,0.048336150121904,662.7577254888749,3.058252503132772,68,"['Al', 'H', 'Mg', 'O', 'Si', 'Ti']",5.5108,2.9402,Trigonal,P3,False,data\catalysis\cif\mp-1222471.cif
mp-558370,Ca3TiBe2Si2(As3O10)2,2.1809,-2.6633438811274512,0.0,954.4675294211798,3.5206155548786597,68,"['As', 'Be', 'Ca', 'O', 'Si', 'Ti']",4.3771,2.1962,Trigonal,P-3c1,True,data\catalysis\cif\mp-558370.cif
mp-1204310,TiH30C10S5(ClO3)2,2.4561,-0.522040200246914,0.18919700681422902,1280.2324263735434,1.363054028259861,108,"['C', 'Cl', 'H', 'O', 'S', 'Ti']",1.8795000000000002,-0.5766,Triclinic,P-1,False,data\catalysis\cif\mp-1204310.cif
mp-43114,Ca3TiAl2Si3O13F2,3.1603,-3.521060034513889,0.021489120416666,547.1830569920154,3.352193123328968,48,"['Al', 'Ca', 'F', 'O', 'Si', 'Ti']",6.0928,2.9325,Triclinic,P-1,False,data\catalysis\cif\mp-43114.cif
mp-695698,Ca2TiAlSi2O9F,3.1263,-3.509077866145833,0.016884412656249,368.82500576148493,3.369193907386294,32,"['Al', 'Ca', 'F', 'O', 'Si', 'Ti']",5.9278,2.8015,Triclinic,P-1,False,data\catalysis\cif\mp-695698.cif
mp-1219604,RbPrTiNbO6F,0.9506000000000001,-3.258588925227272,0.141988037629866,170.0302666055851,4.708681310829411,11,"['F', 'Nb', 'O', 'Pr', 'Rb', 'Ti']",2.6947,1.7441,Orthorhombic,Pmm2,False,data\catalysis\cif\mp-1219604.cif
mp-1219608,RbLaTiNbO6F,1.0761,-3.303244765530304,0.129362085833326,171.19579894910933,4.657203304210191,11,"['F', 'La', 'Nb', 'O', 'Rb', 'Ti']",3.5365,2.4604,Orthorhombic,Pmm2,False,data\catalysis\cif\mp-1219608.cif
mp-1193369,TiPb2Se2ClO7F,2.4534000000000002,-2.001392863430059,0.0,470.9584937934419,5.547142021013283,28,"['Cl', 'F', 'O', 'Pb', 'Se', 'Ti']",4.4977,2.0443,Monoclinic,P2_1,True,data\catalysis\cif\mp-1193369.cif
mp-1202315,TiSi7H42C14(ClO)2,2.4531,-0.37437611993872505,0.076534008879163,1859.857052344038,0.9961385600739311,136,"['C', 'Cl', 'H', 'O', 'Si', 'Ti']",0.8703000000000001,-1.5828,Monoclinic,P2_1,False,data\catalysis\cif\mp-1202315.cif
mp-776520,NaLiTiAl(PO4)3,2.574899999999999,-2.957641276156555,0.026538070878943002,457.05610591276917,2.831604681186265,38,"['Al', 'Li', 'Na', 'O', 'P', 'Ti']",4.1644,1.5895000000000001,Monoclinic,C2,False,data\catalysis\cif\mp-776520.cif
mp-1220733,NaYTiNbO6F,2.773599999999999,-3.360243750882969,0.06163603477272501,276.7423915405238,4.412190730839634,22,"['F', 'Na', 'Nb', 'O', 'Ti', 'Y']",4.8104,2.0368,Orthorhombic,Imma,False,data\catalysis\cif\mp-1220733.cif
mp-1220925,NaPrTiNbO6F,2.7726,-3.358583253761755,0.041212242045428005,285.98019540834935,4.873562148813891,22,"['F', 'Na', 'Nb', 'O', 'Pr', 'Ti']",4.7746,2.002,Orthorhombic,Imma,False,data\catalysis\cif\mp-1220925.cif
mp-1220995,NaNdTiNbO6F,2.768299999999999,-3.364546526110241,0.043160389318183,283.9760955536283,4.946951220620154,22,"['F', 'Na', 'Nb', 'Nd', 'O', 'Ti']",4.7517,1.9834,Orthorhombic,Imma,False,data\catalysis\cif\mp-1220995.cif
mp-1221114,NaCeTiNbO6F,0.199799999999999,-3.353007685428422,0.031194460000000004,286.08518121938766,4.862583648055481,22,"['Ce', 'F', 'Na', 'Nb', 'O', 'Ti']",5.463,5.2632,Orthorhombic,Imma,False,data\catalysis\cif\mp-1221114.cif
mp-1225282,K3TiFeH4S4O19,2.4305,-2.043687683127603,0.008519335781248001,817.6841548788847,2.669615564141969,64,"['Fe', 'H', 'K', 'O', 'S', 'Ti']",2.4394,0.0089,Monoclinic,Cc,False,data\catalysis\cif\mp-1225282.cif
mp-2712567,NaYTiSi(SO6)2,1.5904,-2.694803772113667,0.113832849699075,1641.1956730491336,2.695221787402375,108,"['Na', 'O', 'S', 'Si', 'Ti', 'Y']",1.9797,0.38930000000000003,Monoclinic,Cc,False,data\catalysis\cif\mp-2712567.cif
mp-2712602,NaScTiSi(SO6)2,1.9652999999999992,-2.7098354087803322,0.067195426296297,1525.8070293320043,2.6120621576868013,108,"['Na', 'O', 'S', 'Sc', 'Si', 'Ti']",2.5559000000000003,0.5906,Monoclinic,Cc,False,data\catalysis\cif\mp-2712602.cif
mp-2712605,NaYTiP2SO12,2.0159,-2.856371071472131,0.072441155104167,1587.4895057727765,2.797681805502238,108,"['Na', 'O', 'P', 'S', 'Ti', 'Y']",2.3028,0.2869,Monoclinic,Cc,False,data\catalysis\cif\mp-2712605.cif
mp-2712642,NaLaTiSi(SO6)2,1.471099999999999,-2.658711920724777,0.16584966949073401,1745.154664888937,2.8201192526718932,108,"['La', 'Na', 'O', 'S', 'Si', 'Ti']",2.1616,0.6905,Monoclinic,Cc,False,data\catalysis\cif\mp-2712642.cif
mp-2712648,NaTiGaSi(SO6)2,2.1205,-2.436928047067371,0.051842099120368,1444.219263393928,2.930485149771723,108,"['Ga', 'Na', 'O', 'S', 'Si', 'Ti']",2.9848,0.8643000000000001,Monoclinic,Cc,False,data\catalysis\cif\mp-2712648.cif
mp-2712660,NaTiAlP2SO12,2.3985,-2.7789042464721323,0.020909768009256,1375.302774859784,2.780714288607551,108,"['Al', 'Na', 'O', 'P', 'S', 'Ti']",3.7575000000000003,1.359,Monoclinic,Cc,False,data\catalysis\cif\mp-2712660.cif
mp-2712697,NaTiInSi(SO6)2,1.6137000000000001,-2.394268863780332,0.073990980416667,1569.1764726178606,2.983447203888977,108,"['In', 'Na', 'O', 'S', 'Si', 'Ti']",2.6553,1.0416,Monoclinic,Cc,False,data\catalysis\cif\mp-2712697.cif
mp-2712746,NaTiGaP2SO12,2.2677,-2.595678145036946,0.026971699861107003,1407.730196776093,3.019163249788469,108,"['Ga', 'Na', 'O', 'P', 'S', 'Ti']",3.1876,0.9199,Monoclinic,Cc,False,data\catalysis\cif\mp-2712746.cif
mp-2712747,NaLaTiP2SO12,1.9884,-2.817020077953614,0.129930084722221,1709.710330767301,2.889055737564847,108,"['La', 'Na', 'O', 'P', 'S', 'Ti']",2.4982,0.5098,Monoclinic,Cc,False,data\catalysis\cif\mp-2712747.cif
mp-2712764,NaTiAlSi(SO6)2,2.169899999999999,-2.610722885076629,0.056541545694443,1406.979021255661,2.705384976162232,108,"['Al', 'Na', 'O', 'S', 'Si', 'Ti']",3.5199,1.35,Monoclinic,Cc,False,data\catalysis\cif\mp-2712764.cif
mp-2712781,NaScTiP2SO12,2.1132,-2.86888155786102,0.025571251990749003,1493.47220019798,2.680603610869786,108,"['Na', 'O', 'P', 'S', 'Sc', 'Ti']",2.7364,0.6232,Monoclinic,Cc,False,data\catalysis\cif\mp-2712781.cif
mp-2712817,NaTiInP2SO12,2.0907,-2.55625940286102,0.034763737592588,1505.1327148238413,3.122289007932334,108,"['In', 'Na', 'O', 'P', 'S', 'Ti']",3.0871,0.9964000000000001,Monoclinic,Cc,False,data\catalysis\cif\mp-2712817.cif
mp-2713031,Na2TiNbSi2PO12,2.743999999999999,-3.007276597056218,0.037650989701683006,1537.358260190299,3.019319687908655,114,"['Na', 'Nb', 'O', 'P', 'Si', 'Ti']",3.7026,0.9586,Monoclinic,Cc,False,data\catalysis\cif\mp-2713031.cif
mp-2713239,Na2CaTiP2SO12,1.7982,-2.716511765414614,0.10348658248120601,1611.8165557109362,2.59574182760003,114,"['Ca', 'Na', 'O', 'P', 'S', 'Ti']",2.3964,0.5982000000000001,Monoclinic,Cc,False,data\catalysis\cif\mp-2713239.cif
mp-2713247,Na2TiZnP2SO12,2.0055,-2.527087144888298,0.069118106628287,1479.1389599561753,2.999203227521502,114,"['Na', 'O', 'P', 'S', 'Ti', 'Zn']",3.0139,1.0084,Monoclinic,Cc,False,data\catalysis\cif\mp-2713247.cif
mp-2713320,Na2MgTiP2SO12,2.1068,-2.707031190502333,0.050408417807019004,1466.4079200792235,2.745968226681874,114,"['Mg', 'Na', 'O', 'P', 'S', 'Ti']",3.2713,1.1645,Monoclinic,Cc,False,data\catalysis\cif\mp-2713320.cif
mp-2713578,Na2TiZnSi(SO6)2,1.5062,-2.373248909267998,0.111323452258776,1513.9509997783152,2.918412928797972,114,"['Na', 'O', 'S', 'Si', 'Ti', 'Zn']",2.7568,1.2506,Monoclinic,Cc,False,data\catalysis\cif\mp-2713578.cif
mp-2713623,Na2MgTiSi(SO6)2,1.4069,-2.541523653390805,0.10652530749999801,1507.374527484025,2.659462072275849,114,"['Mg', 'Na', 'O', 'S', 'Si', 'Ti']",2.9609,1.554,Monoclinic,Cc,False,data\catalysis\cif\mp-2713623.cif
mp-2713689,Na2CaTiSi(SO6)2,1.196699999999999,-2.5618380414609803,0.165056684868424,1647.3424278837758,2.528894667088185,114,"['Ca', 'Na', 'O', 'S', 'Si', 'Ti']",2.2036,1.0069,Monoclinic,Cc,False,data\catalysis\cif\mp-2713689.cif
mp-2714346,NaMgTiP(SO6)2,1.826999999999999,-2.539440503760491,0.027305929259260002,1441.2028498650855,2.6426046521481092,108,"['Mg', 'Na', 'O', 'P', 'S', 'Ti']",2.7036,0.8766,Monoclinic,Cc,False,data\catalysis\cif\mp-2714346.cif
mp-2714354,Na4MgTiSi(PO6)2,2.0323,-2.85160941173665,0.041912916462961004,1530.4323038948817,2.9045164386199698,126,"['Mg', 'Na', 'O', 'P', 'Si', 'Ti']",4.1143,2.082,Monoclinic,Cc,False,data\catalysis\cif\mp-2714354.cif
mp-2714357,Na4TiZnSi(PO6)2,1.6211,-2.693376000308077,0.073485934955029,1545.5840028729663,3.141009846501298,126,"['Na', 'O', 'P', 'Si', 'Ti', 'Zn']",3.8106,2.1895,Monoclinic,Cc,False,data\catalysis\cif\mp-2714357.cif
mp-2714360,Na4CaTiSi2SO12,1.9929000000000001,-2.7189812957785993,0.12090694043650801,1711.3052604439983,2.678897690362663,126,"['Ca', 'Na', 'O', 'S', 'Si', 'Ti']",3.6905,1.6976,Monoclinic,Cc,False,data\catalysis\cif\mp-2714360.cif
mp-2714366,Na3ScTiSi2SO12,2.4676,-2.868418132581898,0.088511418291666,1585.4571215628057,2.777721939193866,120,"['Na', 'O', 'S', 'Sc', 'Si', 'Ti']",3.975,1.5074,Monoclinic,Cc,False,data\catalysis\cif\mp-2714366.cif
mp-2714372,Na3TiAlSi2SO12,2.5827,-2.786644381331897,0.10685413208333201,1472.2888265138338,2.869597363480588,120,"['Al', 'Na', 'O', 'S', 'Si', 'Ti']",4.7861,2.2034,Monoclinic,Cc,False,data\catalysis\cif\mp-2714372.cif
mp-2714410,Na3YTiSi2SO12,2.4153000000000002,-2.863734388415229,0.102788582541669,1677.4458727924252,2.886437436158752,120,"['Na', 'O', 'S', 'Si', 'Ti', 'Y']",3.5395,1.1242,Monoclinic,Cc,False,data\catalysis\cif\mp-2714410.cif
mp-2714438,Na4CaTiSi(PO6)2,1.7569,-2.857954193879506,0.090333039082008,1647.651102721226,2.793258762999958,126,"['Ca', 'Na', 'O', 'P', 'Si', 'Ti']",3.5191,1.7622,Monoclinic,Cc,False,data\catalysis\cif\mp-2714438.cif
mp-2714450,Na3TiInSi2SO12,2.4455,-2.6022811729985653,0.09489359010416401,1613.6497323538335,3.160544253408854,120,"['In', 'Na', 'O', 'S', 'Si', 'Ti']",4.1781,1.7326000000000001,Monoclinic,Cc,False,data\catalysis\cif\mp-2714450.cif
mp-2714482,Na3TiGaSi2SO12,2.4925,-2.6331059061235633,0.10450471754167101,1514.8106755247954,3.070165406475283,120,"['Ga', 'Na', 'O', 'S', 'Si', 'Ti']",4.2285,1.736,Monoclinic,Cc,False,data\catalysis\cif\mp-2714482.cif
mp-2714539,Na4MgTiSi2SO12,2.1345,-2.703546141810345,0.084672851626981,1573.5419775629448,2.813564351413633,126,"['Mg', 'Na', 'O', 'S', 'Si', 'Ti']",4.3032,2.1687,Monoclinic,Cc,False,data\catalysis\cif\mp-2714539.cif
mp-2714565,NaCaTiP(SO6)2,1.649299999999999,-2.561515118853084,0.083779519814818,1571.5760852394733,2.523377321132497,108,"['Ca', 'Na', 'O', 'P', 'S', 'Ti']",2.0214,0.37210000000000004,Monoclinic,Cc,False,data\catalysis\cif\mp-2714565.cif
mp-2714579,Na3LaTiSi2SO12,2.305,-2.82771615391523,0.139612419895834,1779.7165060163522,3.000478154951669,120,"['La', 'Na', 'O', 'S', 'Si', 'Ti']",3.7145,1.4095,Monoclinic,Cc,False,data\catalysis\cif\mp-2714579.cif
mp-2714585,NaTiZnP(SO6)2,1.7425000000000002,-2.344928320334565,0.038166831423605004,1457.34053285253,2.894353136701356,108,"['Na', 'O', 'P', 'S', 'Ti', 'Zn']",2.3957,0.6532,Monoclinic,Cc,False,data\catalysis\cif\mp-2714585.cif
mp-2714597,Na4TiZnSi2SO12,1.8464,-2.554275426492885,0.10695961041666101,1583.6991915647682,3.054109281640914,126,"['Na', 'O', 'S', 'Si', 'Ti', 'Zn']",4.091,2.2446,Monoclinic,Cc,False,data\catalysis\cif\mp-2714597.cif
mp-2714998,Na2TaTiSi2PO12,2.8779,-3.07308078042464,0.031340939921058006,1531.0072007302415,3.604786549091072,114,"['Na', 'O', 'P', 'Si', 'Ta', 'Ti']",3.9098,1.0319,Monoclinic,Cc,False,data\catalysis\cif\mp-2714998.cif
mp-2715226,Na3YTiSi(PO6)2,2.159,-2.990836011337849,0.086755567994445,1085.5663375202307,2.984461699990267,80,"['Na', 'O', 'P', 'Si', 'Ti', 'Y']",3.2012,1.0422,Monoclinic,Cc,False,data\catalysis\cif\mp-2715226.cif
mp-2715267,Na3YTiSi(PO6)2,2.0505,-2.996451293171183,0.081140286161111,1634.6249334340985,2.9730041652320613,120,"['Na', 'O', 'P', 'Si', 'Ti', 'Y']",3.2765,1.226,Monoclinic,Cc,False,data\catalysis\cif\mp-2715267.cif
mp-2715332,Na3TiInSi(PO6)2,2.2454,-2.743520545087849,0.056585462291660005,1566.8247790448877,3.266424955992305,120,"['In', 'Na', 'O', 'P', 'Si', 'Ti']",4.0068,1.7614,Monoclinic,Cc,False,data\catalysis\cif\mp-2715332.cif
mp-2715337,Na3ScTiSi(PO6)2,2.2291,-3.016195303254516,0.04618999310000001,1558.7239637134721,2.836848155599861,120,"['Na', 'O', 'P', 'Sc', 'Si', 'Ti']",3.5883000000000003,1.3592,Monoclinic,Cc,False,data\catalysis\cif\mp-2715337.cif
mp-2715345,Na3ScTiSi(PO6)2,2.2984,-3.015023648212849,0.047361648141667004,1023.3517774655363,2.880640719982062,80,"['Na', 'O', 'P', 'Sc', 'Si', 'Ti']",3.6766,1.3782,Monoclinic,Cc,False,data\catalysis\cif\mp-2715345.cif
mp-2715357,Na3LaTiSi(PO6)2,1.8729,-2.951060322837849,0.14484706991110902,1711.157624339494,3.131157874313788,120,"['La', 'Na', 'O', 'P', 'Si', 'Ti']",3.5697,1.6968,Monoclinic,Cc,False,data\catalysis\cif\mp-2715357.cif
mp-2715361,Na3TiGaSi(PO6)2,2.3465,-2.7761490148378503,0.048842214833330004,982.1326831477395,3.169037873597302,80,"['Ga', 'Na', 'O', 'P', 'Si', 'Ti']",3.9397,1.5932,Monoclinic,Cc,False,data\catalysis\cif\mp-2715361.cif
mp-2715405,Na3TiAlSi(PO6)2,2.5235000000000003,-2.936559151504516,0.044803990669439006,1440.5143541275872,2.9453231715620563,120,"['Al', 'Na', 'O', 'P', 'Si', 'Ti']",4.5598,2.036299999999999,Monoclinic,Cc,False,data\catalysis\cif\mp-2715405.cif
mp-2715448,Na3TiInSi(PO6)2,2.0824,-2.7362160561711812,0.06388995120832701,1040.2790934593252,3.279834928990275,80,"['In', 'Na', 'O', 'P', 'Si', 'Ti']",3.8827,1.8003,Monoclinic,Cc,False,data\catalysis\cif\mp-2715448.cif
mp-2715499,Na3LaTiSi(PO6)2,2.065,-2.948233770587849,0.14767362216110902,1154.693559024849,3.093406400781341,80,"['La', 'Na', 'O', 'P', 'Si', 'Ti']",3.3704,1.3054000000000001,Monoclinic,Cc,False,data\catalysis\cif\mp-2715499.cif
mp-2715505,Na3TiGaSi(PO6)2,2.4316,-2.77757944071285,0.047411788958329,1489.0317675425972,3.135341774738752,120,"['Ga', 'Na', 'O', 'P', 'Si', 'Ti']",3.9861,1.5545,Monoclinic,Cc,False,data\catalysis\cif\mp-2715505.cif
mp-2715517,Na3TiAlSi(PO6)2,2.390799999999999,-2.9345352808378493,0.046827861336106,960.2843439479876,2.945502779406997,80,"['Al', 'Na', 'O', 'P', 'Si', 'Ti']",4.4201,2.0293,Monoclinic,Cc,False,data\catalysis\cif\mp-2715517.cif
mp-2715544,Na4YTiSi2PO12,2.174,-2.978896680642545,0.07667977439856101,1678.6128732928723,3.014407219802624,126,"['Na', 'O', 'P', 'Si', 'Ti', 'Y']",3.6936,1.5196,Monoclinic,Cc,False,data\catalysis\cif\mp-2715544.cif
mp-2715603,NaTaTiSi2SO12,3.2534,-2.9140565796969993,0.043589407997682,1526.686775590146,3.472076950136222,108,"['Na', 'O', 'S', 'Si', 'Ta', 'Ti']",3.844999999999999,0.5916,Monoclinic,Cc,False,data\catalysis\cif\mp-2715603.cif
mp-2715682,NaTaTiSi(PO6)2,2.7369,-3.075079170999909,0.012153612499997002,1496.0819156479217,3.555071469889826,108,"['Na', 'O', 'P', 'Si', 'Ta', 'Ti']",3.431,0.6941,Monoclinic,Cc,False,data\catalysis\cif\mp-2715682.cif
mp-2715724,Na4TiAlSi2PO12,2.582099999999999,-2.933237269213973,0.054184480017863,1488.257302553737,2.9854087242654153,126,"['Al', 'Na', 'O', 'P', 'Si', 'Ti']",4.8744,2.2923,Monoclinic,Cc,False,data\catalysis\cif\mp-2715724.cif
mp-2715727,Na4LaTiSi2PO12,1.8904,-2.938337325563179,0.125801674999998,1712.5254092935895,3.245604805800411,126,"['La', 'Na', 'O', 'P', 'Si', 'Ti']",4.1531,2.2627,Monoclinic,Cc,False,data\catalysis\cif\mp-2715727.cif
mp-2715783,NaTiNbSi(PO6)2,2.5741,-3.00470553411102,0.018629528287048003,1507.1660504132187,2.946921497022797,108,"['Na', 'Nb', 'O', 'P', 'Si', 'Ti']",3.1702,0.5961000000000001,Monoclinic,Cc,False,data\catalysis\cif\mp-2715783.cif
mp-2715810,NaTiNbSi2SO12,2.7588,-2.846086555585888,0.050823182197422004,1537.5832173783124,2.876979803248956,108,"['Na', 'Nb', 'O', 'S', 'Si', 'Ti']",3.2276,0.46880000000000005,Monoclinic,Cc,False,data\catalysis\cif\mp-2715810.cif
mp-2715821,Na4TiGaSi2PO12,2.584399999999999,-2.786465470047307,0.05462787269312801,1518.517467704995,3.206350692075927,126,"['Ga', 'Na', 'O', 'P', 'Si', 'Ti']",4.4693,1.8849,Monoclinic,Cc,False,data\catalysis\cif\mp-2715821.cif
mp-2716142,Na4ScTiSi2PO12,2.4101,-3.006093163737782,0.039008438392855005,1582.1763114373446,2.921380630561169,126,"['Na', 'O', 'P', 'Sc', 'Si', 'Ti']",4.1696,1.7595,Monoclinic,Cc,False,data\catalysis\cif\mp-2716142.cif
